x,y
4.2608,-0.6615
4.2606,-0.6641
4.2603,-0.6477
4.2600,-0.6313
4.2597,-0.5637
4.2595,-0.5872
4.2592,-0.6745
4.2589,-0.7618
4.2586,-0.7637
4.2584,-0.7656
4.2581,-0.7694
4.2578,-0.7733
4.2575,-0.7771
4.2573,-0.7809
4.2570,-0.7643
4.2567,-0.7478
4.2564,-0.7312
4.2562,-0.7146
4.2559,-0.7531
4.2556,-0.7915
4.2553,-0.8300
4.2551,-0.8684
4.2548,-0.8201
4.2545,-0.7717
4.2542,-0.8144
4.2540,-0.8571
4.2537,-0.8297
4.2534,-0.8022
4.2531,-0.7747
4.2529,-0.7472
4.2526,-0.7069
4.2523,-0.6667
4.2520,-0.6264
4.2518,-0.5861
4.2515,-0.6122
4.2512,-0.6383
4.2509,-0.6644
4.2507,-0.6906
4.2504,-0.7598
4.2501,-0.8291
4.2498,-0.8073
4.2496,-0.7855
4.2493,-0.8320
4.2490,-0.8785
4.2487,-0.8339
4.2485,-0.7893
4.2482,-0.8102
4.2479,-0.8311
4.2476,-0.8520
4.2474,-0.8729
4.2471,-0.8406
4.2468,-0.8084
4.2465,-0.7762
4.2463,-0.7439
4.2460,-0.7869
4.2457,-0.8298
4.2454,-0.7817
4.2452,-0.7335
4.2449,-0.7708
4.2446,-0.8080
4.2443,-0.8453
4.2441,-0.8825
4.2438,-0.8861
4.2435,-0.8897
4.2432,-0.8932
4.2430,-0.8968
4.2427,-0.8245
4.2424,-0.7522
4.2421,-0.7709
4.2419,-0.7897
4.2416,-0.8148
4.2413,-0.8398
4.2410,-0.7738
4.2408,-0.7079
4.2405,-0.7178
4.2402,-0.7277
4.2399,-0.7376
4.2397,-0.7475
4.2394,-0.7650
4.2391,-0.7824
4.2388,-0.7999
4.2386,-0.8174
4.2383,-0.8102
4.2380,-0.8031
4.2377,-0.7959
4.2375,-0.7887
4.2372,-0.7087
4.2369,-0.6287
4.2366,-0.7004
4.2364,-0.7721
4.2361,-0.7775
4.2358,-0.7828
4.2355,-0.7881
4.2353,-0.7935
4.2350,-0.7941
4.2347,-0.7947
4.2344,-0.7952
4.2342,-0.7958
4.2339,-0.7680
4.2336,-0.7401
4.2333,-0.7123
4.2331,-0.6844
4.2328,-0.6712
4.2325,-0.6580
4.2322,-0.7359
4.2320,-0.8138
4.2317,-0.7684
4.2314,-0.7230
4.2311,-0.6775
4.2309,-0.6321
4.2306,-0.6076
4.2303,-0.5830
4.2300,-0.5584
4.2298,-0.5339
4.2295,-0.5530
4.2292,-0.5720
4.2289,-0.5911
4.2287,-0.6102
4.2284,-0.6351
4.2281,-0.6601
4.2278,-0.5940
4.2276,-0.5278
4.2273,-0.5850
4.2270,-0.6422
4.2267,-0.6994
4.2265,-0.7566
4.2262,-0.7346
4.2259,-0.7126
4.2256,-0.6906
4.2254,-0.6686
4.2251,-0.6617
4.2248,-0.6549
4.2245,-0.7391
4.2243,-0.8234
4.2240,-0.8451
4.2237,-0.8668
4.2234,-0.7975
4.2232,-0.7281
4.2229,-0.7366
4.2226,-0.7450
4.2223,-0.7535
4.2221,-0.7619
4.2218,-0.7784
4.2215,-0.7950
4.2212,-0.7204
4.2210,-0.6459
4.2207,-0.6055
4.2204,-0.5651
4.2201,-0.6157
4.2199,-0.6664
4.2196,-0.6056
4.2193,-0.5448
4.2190,-0.4840
4.2188,-0.4232
4.2185,-0.4345
4.2182,-0.4458
4.2179,-0.4571
4.2177,-0.4684
4.2174,-0.5600
4.2171,-0.6517
4.2168,-0.6523
4.2166,-0.6530
4.2163,-0.6403
4.2160,-0.6277
4.2157,-0.6150
4.2155,-0.6023
4.2152,-0.6067
4.2149,-0.6111
4.2146,-0.6155
4.2144,-0.6199
4.2141,-0.6243
4.2138,-0.6287
4.2135,-0.6330
4.2133,-0.6374
4.2130,-0.6264
4.2127,-0.6154
4.2124,-0.6044
4.2122,-0.5933
4.2119,-0.6089
4.2116,-0.6244
4.2113,-0.6399
4.2111,-0.6555
4.2108,-0.6454
4.2105,-0.6353
4.2102,-0.6252
4.2100,-0.6151
4.2097,-0.5804
4.2094,-0.5457
4.2091,-0.5109
4.2089,-0.4762
4.2086,-0.5140
4.2083,-0.5518
4.2080,-0.4986
4.2078,-0.4454
4.2075,-0.4604
4.2072,-0.4755
4.2069,-0.4905
4.2067,-0.5056
4.2064,-0.4876
4.2061,-0.4697
4.2058,-0.5314
4.2056,-0.5931
4.2053,-0.7003
4.2050,-0.6255
4.2047,-0.6530
4.2044,-0.6806
4.2042,-0.6301
4.2039,-0.5797
4.2036,-0.6203
4.2033,-0.6609
4.2031,-0.7015
4.2028,-0.7421
4.2025,-0.6917
4.2022,-0.6412
4.2020,-0.6785
4.2017,-0.7158
4.2014,-0.7531
4.2011,-0.7904
4.2009,-0.7954
4.2006,-0.8005
4.2003,-0.7144
4.2000,-0.6284
4.1998,-0.7079
4.1995,-0.7874
4.1992,-0.7759
4.1989,-0.7643
4.1987,-0.6958
4.1984,-0.6274
4.1981,-0.5589
4.1978,-0.4904
4.1976,-0.5163
4.1973,-0.5422
4.1970,-0.5680
4.1967,-0.5939
4.1965,-0.6084
4.1962,-0.6229
4.1959,-0.7398
4.1956,-0.6747
4.1954,-0.6690
4.1951,-0.6633
4.1948,-0.6463
4.1945,-0.6293
4.1943,-0.6464
4.1940,-0.6635
4.1937,-0.6806
4.1934,-0.6977
4.1932,-0.7036
4.1929,-0.7096
4.1926,-0.7155
4.1923,-0.7215
4.1921,-0.6668
4.1918,-0.6120
4.1915,-0.6483
4.1912,-0.6846
4.1910,-0.6403
4.1907,-0.5960
4.1904,-0.7034
4.1901,-0.8109
4.1899,-0.8045
4.1896,-0.7982
4.1893,-0.7918
4.1890,-0.7854
4.1888,-0.7244
4.1885,-0.6633
4.1882,-0.6023
4.1879,-0.5413
4.1877,-0.6111
4.1874,-0.6810
4.1871,-0.7509
4.1868,-0.8207
4.1866,-0.7550
4.1863,-0.6892
4.1860,-0.7145
4.1857,-0.7398
4.1855,-0.7783
4.1852,-0.8169
4.1849,-0.8555
4.1846,-0.8940
4.1844,-0.8643
4.1841,-0.8346
4.1838,-0.8048
4.1835,-0.7751
4.1833,-0.7567
4.1830,-0.7384
4.1827,-0.7200
4.1824,-0.7017
4.1822,-0.6978
4.1819,-0.6939
4.1816,-0.6901
4.1813,-0.6862
4.1811,-0.7013
4.1808,-0.7163
4.1805,-0.7314
4.1802,-0.7465
4.1800,-0.7555
4.1797,-0.7645
4.1794,-0.7736
4.1791,-0.7826
4.1789,-0.8428
4.1786,-0.9030
4.1783,-0.8722
4.1780,-0.8414
4.1778,-0.8577
4.1775,-0.8741
4.1772,-0.8905
4.1769,-0.9068
4.1767,-0.8852
4.1764,-0.8637
4.1761,-0.8421
4.1758,-0.8205
4.1756,-0.8482
4.1753,-0.8760
4.1750,-0.8127
4.1747,-0.7494
4.1745,-0.7695
4.1742,-0.7897
4.1739,-0.8098
4.1736,-0.8300
4.1734,-0.8098
4.1731,-0.7897
4.1728,-0.8606
4.1725,-0.9315
4.1723,-0.9151
4.1720,-0.8988
4.1717,-0.8824
4.1714,-0.8660
4.1712,-0.7892
4.1709,-0.7123
4.1706,-0.7265
4.1703,-0.7407
4.1701,-0.7530
4.1698,-0.7653
4.1695,-0.7776
4.1692,-0.7899
4.1690,-0.7572
4.1687,-0.7244
4.1684,-0.6917
4.1681,-0.6589
4.1679,-0.6546
4.1676,-0.6503
4.1673,-0.6460
4.1670,-0.6417
4.1668,-0.7145
4.1665,-0.7872
4.1662,-0.7690
4.1659,-0.7507
4.1657,-0.6679
4.1654,-0.5851
4.1651,-0.5934
4.1648,-0.6016
4.1646,-0.6554
4.1643,-0.7092
4.1640,-0.7630
4.1637,-0.8168
4.1635,-0.8042
4.1632,-0.7916
4.1629,-0.7790
4.1626,-0.7664
4.1624,-0.7901
4.1621,-0.8137
4.1618,-0.8374
4.1615,-0.8611
4.1613,-0.8202
4.1610,-0.7794
4.1607,-0.7385
4.1604,-0.6977
4.1602,-0.7403
4.1599,-0.7829
4.1596,-0.8255
4.1593,-0.8682
4.1591,-0.9184
4.1588,-0.9686
4.1585,-0.8670
4.1582,-0.7655
4.1580,-0.7486
4.1577,-0.7317
4.1574,-0.6237
4.1571,-0.5158
4.1569,-0.5217
4.1566,-0.5275
4.1563,-0.5334
4.1560,-0.5393
4.1558,-0.5589
4.1555,-0.5785
4.1552,-0.5981
4.1549,-0.6178
4.1547,-0.6108
4.1544,-0.6039
4.1541,-0.6026
4.1538,-0.6014
4.1536,-0.5335
4.1533,-0.5567
4.1530,-0.5894
4.1527,-0.5310
4.1525,-0.4934
4.1522,-0.6077
4.1519,-0.6309
4.1516,-0.6540
4.1514,-0.6649
4.1511,-0.6757
4.1508,-0.6866
4.1505,-0.6974
4.1503,-0.6741
4.1500,-0.6508
4.1497,-0.6275
4.1494,-0.6042
4.1492,-0.6197
4.1489,-0.6352
4.1486,-0.5994
4.1483,-0.6547
4.1481,-0.6399
4.1478,-0.6250
4.1475,-0.6158
4.1472,-0.6066
4.1470,-0.5969
4.1467,-0.5873
4.1464,-0.5776
4.1461,-0.5680
4.1459,-0.5336
4.1456,-0.4993
4.1453,-0.5560
4.1450,-0.6128
4.1448,-0.6270
4.1445,-0.6413
4.1442,-0.6555
4.1439,-0.6698
4.1437,-0.6480
4.1434,-0.6262
4.1431,-0.6044
4.1428,-0.5827
4.1426,-0.5775
4.1423,-0.5723
4.1420,-0.5671
4.1417,-0.5619
4.1415,-0.6193
4.1412,-0.6767
4.1409,-0.6431
4.1406,-0.6095
4.1404,-0.6433
4.1401,-0.6772
4.1398,-0.7111
4.1395,-0.7450
4.1393,-0.6935
4.1390,-0.6420
4.1387,-0.5962
4.1384,-0.5504
4.1382,-0.4963
4.1379,-0.5333
4.1376,-0.5702
4.1373,-0.5161
4.1371,-0.5190
4.1368,-0.5218
4.1365,-0.5796
4.1362,-0.5464
4.1360,-0.4334
4.1357,-0.4722
4.1354,-0.5621
4.1351,-0.5611
4.1349,-0.6188
4.1346,-0.6766
4.1343,-0.7286
4.1340,-0.7807
4.1338,-0.7438
4.1335,-0.7069
4.1332,-0.6700
4.1329,-0.6332
4.1327,-0.6172
4.1324,-0.6012
4.1321,-0.6762
4.1318,-0.7513
4.1316,-0.7404
4.1313,-0.7296
4.1310,-0.7187
4.1307,-0.7079
4.1305,-0.6610
4.1302,-0.6141
4.1299,-0.5672
4.1296,-0.5203
4.1294,-0.5237
4.1291,-0.5271
4.1288,-0.5304
4.1285,-0.5338
4.1283,-0.5562
4.1280,-0.5785
4.1277,-0.6578
4.1274,-0.6460
4.1272,-0.5885
4.1269,-0.6221
4.1266,-0.6841
4.1263,-0.7462
4.1261,-0.7797
4.1258,-0.7223
4.1255,-0.7160
4.1252,-0.7098
4.1250,-0.6741
4.1247,-0.6384
4.1244,-0.6028
4.1241,-0.5671
4.1239,-0.5637
4.1236,-0.5603
4.1233,-0.5569
4.1230,-0.5535
4.1228,-0.6553
4.1225,-0.7570
4.1222,-0.7639
4.1219,-0.6798
4.1217,-0.6146
4.1214,-0.6405
4.1211,-0.6094
4.1208,-0.5784
4.1206,-0.5654
4.1203,-0.5524
4.1200,-0.6304
4.1197,-0.7085
4.1195,-0.6518
4.1192,-0.5952
4.1189,-0.6808
4.1186,-0.6754
4.1184,-0.6775
4.1181,-0.6796
4.1178,-0.6761
4.1175,-0.6725
4.1173,-0.6253
4.1170,-0.5782
4.1167,-0.5310
4.1164,-0.4838
4.1162,-0.4963
4.1159,-0.5089
4.1156,-0.5158
4.1153,-0.5227
4.1151,-0.5978
4.1148,-0.5819
4.1145,-0.5661
4.1142,-0.6412
4.1140,-0.6501
4.1137,-0.6590
4.1134,-0.6736
4.1131,-0.6882
4.1129,-0.6942
4.1126,-0.7003
4.1123,-0.6551
4.1120,-0.7010
4.1118,-0.7220
4.1115,-0.7430
4.1112,-0.6729
4.1109,-0.6939
4.1107,-0.7462
4.1104,-0.7985
4.1101,-0.7654
4.1098,-0.7323
4.1096,-0.7063
4.1093,-0.6804
4.1090,-0.6885
4.1087,-0.7878
4.1085,-0.8349
4.1082,-0.7909
4.1079,-0.7583
4.1076,-0.7257
4.1074,-0.6601
4.1071,-0.5945
4.1068,-0.6200
4.1065,-0.6455
4.1063,-0.6558
4.1060,-0.6661
4.1057,-0.6309
4.1054,-0.5957
4.1052,-0.6447
4.1049,-0.6936
4.1046,-0.7426
4.1043,-0.6398
4.1041,-0.5607
4.1038,-0.5727
4.1035,-0.5240
4.1032,-0.4752
4.1030,-0.4602
4.1027,-0.4451
4.1024,-0.4642
4.1021,-0.5744
4.1019,-0.6475
4.1016,-0.6296
4.1013,-0.6231
4.1010,-0.6166
4.1008,-0.6092
4.1005,-0.6018
4.1002,-0.6001
4.0999,-0.5984
4.0997,-0.5398
4.0994,-0.5723
4.0991,-0.6996
4.0988,-0.8269
4.0986,-0.8233
4.0983,-0.7287
4.0980,-0.6796
4.0977,-0.7215
4.0975,-0.7293
4.0972,-0.7371
4.0969,-0.8075
4.0966,-0.7868
4.0964,-0.7324
4.0961,-0.7690
4.0958,-0.8454
4.0955,-0.8308
4.0953,-0.7716
4.0950,-0.7124
4.0947,-0.7329
4.0944,-0.7534
4.0942,-0.8218
4.0939,-0.7991
4.0936,-0.7366
4.0933,-0.6741
4.0931,-0.7377
4.0928,-0.8014
4.0925,-0.8252
4.0922,-0.7579
4.0920,-0.6630
4.0917,-0.5680
4.0914,-0.5129
4.0911,-0.4578
4.0909,-0.4103
4.0906,-0.3628
4.0903,-0.3039
4.0900,-0.3360
4.0898,-0.3945
4.0895,-0.3619
4.0892,-0.3009
4.0889,-0.2399
4.0887,-0.1760
4.0884,-0.2032
4.0881,-0.1848
4.0878,-0.1665
4.0876,-0.1419
4.0873,-0.2084
4.0870,-0.2237
4.0867,-0.2389
4.0865,-0.1878
4.0862,-0.1367
4.0859,-0.0855
4.0856,-0.0344
4.0854,0.0381
4.0851,0.1105
4.0848,0.1773
4.0845,0.2441
4.0843,0.2492
4.0840,0.1633
4.0837,0.1286
4.0834,0.0939
4.0832,0.1449
4.0829,0.1960
4.0826,0.2015
4.0823,0.2070
4.0821,0.2865
4.0818,0.3660
4.0815,0.3544
4.0812,0.3429
4.0810,0.3776
4.0807,0.4122
4.0804,0.4071
4.0801,0.4019
4.0799,0.3380
4.0796,0.3651
4.0793,0.3523
4.0790,0.2485
4.0788,0.1086
4.0785,0.0597
4.0782,0.1057
4.0779,0.1517
4.0777,0.1257
4.0774,0.0996
4.0771,0.1646
4.0768,0.2295
4.0766,0.2395
4.0763,0.2494
4.0760,0.2139
4.0757,0.1783
4.0755,0.0782
4.0752,-0.0218
4.0749,-0.0764
4.0746,-0.1309
4.0744,-0.1290
4.0741,-0.1271
4.0738,-0.2106
4.0735,-0.2941
4.0733,-0.3311
4.0730,-0.2770
4.0727,-0.2286
4.0724,-0.1802
4.0722,-0.1667
4.0719,-0.1532
4.0716,-0.1852
4.0713,-0.2172
4.0711,-0.3137
4.0708,-0.4103
4.0705,-0.4669
4.0702,-0.5236
4.0700,-0.4655
4.0697,-0.4985
4.0694,-0.5257
4.0691,-0.5530
4.0689,-0.6059
4.0686,-0.6588
4.0683,-0.6149
4.0680,-0.5710
4.0678,-0.6308
4.0675,-0.5995
4.0672,-0.5739
4.0669,-0.5483
4.0667,-0.4989
4.0664,-0.4496
4.0661,-0.3491
4.0658,-0.3396
4.0656,-0.3098
4.0653,-0.2801
4.0650,-0.3471
4.0647,-0.4141
4.0645,-0.4668
4.0642,-0.5196
4.0639,-0.5268
4.0636,-0.5340
4.0634,-0.5626
4.0631,-0.5912
4.0628,-0.6710
4.0625,-0.6597
4.0623,-0.6551
4.0620,-0.6505
4.0617,-0.6402
4.0614,-0.6298
4.0612,-0.6243
4.0609,-0.6187
4.0606,-0.6074
4.0603,-0.5962
4.0601,-0.6627
4.0598,-0.6381
4.0595,-0.6648
4.0592,-0.6915
4.0590,-0.6779
4.0587,-0.6642
4.0584,-0.6506
4.0581,-0.6370
4.0579,-0.6708
4.0576,-0.7045
4.0573,-0.7383
4.0570,-0.7721
4.0568,-0.6644
4.0565,-0.5566
4.0562,-0.5343
4.0559,-0.5119
4.0557,-0.5919
4.0554,-0.5809
4.0551,-0.5813
4.0548,-0.4906
4.0546,-0.4635
4.0543,-0.4364
4.0540,-0.4036
4.0537,-0.3708
4.0535,-0.3512
4.0532,-0.3317
4.0529,-0.3122
4.0526,-0.2926
4.0524,-0.3327
4.0521,-0.3729
4.0518,-0.4130
4.0515,-0.4531
4.0513,-0.3272
4.0510,-0.2013
4.0507,-0.1152
4.0504,-0.1202
4.0502,-0.1656
4.0499,-0.2109
4.0496,-0.2733
4.0493,-0.2446
4.0491,-0.2406
4.0488,-0.3277
4.0485,-0.4034
4.0482,-0.4790
4.0480,-0.5035
4.0477,-0.5279
4.0474,-0.5523
4.0471,-0.5767
4.0469,-0.5395
4.0466,-0.5023
4.0463,-0.4650
4.0460,-0.4278
4.0458,-0.3982
4.0455,-0.3685
4.0452,-0.3389
4.0449,-0.3092
4.0447,-0.3137
4.0444,-0.3183
4.0441,-0.3228
4.0438,-0.3273
4.0436,-0.3842
4.0433,-0.4411
4.0430,-0.4980
4.0427,-0.5549
4.0425,-0.5777
4.0422,-0.6004
4.0419,-0.6232
4.0416,-0.6460
4.0414,-0.6481
4.0411,-0.6502
4.0408,-0.6524
4.0405,-0.6545
4.0403,-0.6453
4.0400,-0.6360
4.0397,-0.6780
4.0394,-0.6289
4.0392,-0.5961
4.0389,-0.5632
4.0386,-0.6157
4.0383,-0.6683
4.0381,-0.6639
4.0378,-0.6595
4.0375,-0.7063
4.0372,-0.6621
4.0370,-0.6667
4.0367,-0.6713
4.0364,-0.6703
4.0361,-0.6692
4.0359,-0.6435
4.0356,-0.6178
4.0353,-0.5920
4.0350,-0.5663
4.0348,-0.6154
4.0345,-0.6645
4.0342,-0.6832
4.0339,-0.6109
4.0337,-0.4646
4.0334,-0.4700
4.0331,-0.5362
4.0328,-0.6023
4.0326,-0.6237
4.0323,-0.6450
4.0320,-0.5241
4.0317,-0.4942
4.0315,-0.4852
4.0312,-0.4762
4.0309,-0.4729
4.0306,-0.4695
4.0304,-0.4502
4.0301,-0.4308
4.0298,-0.4115
4.0295,-0.3921
4.0293,-0.4297
4.0290,-0.4672
4.0287,-0.5048
4.0284,-0.5423
4.0282,-0.5408
4.0279,-0.5392
4.0276,-0.5319
4.0273,-0.5247
4.0271,-0.5629
4.0268,-0.5102
4.0265,-0.4517
4.0262,-0.4842
4.0260,-0.5475
4.0257,-0.5198
4.0254,-0.5546
4.0251,-0.5894
4.0249,-0.5673
4.0246,-0.6363
4.0243,-0.6541
4.0240,-0.6718
4.0238,-0.6433
4.0235,-0.6148
4.0232,-0.5864
4.0229,-0.5579
4.0227,-0.5901
4.0224,-0.6223
4.0221,-0.5597
4.0218,-0.4060
4.0216,-0.3418
4.0213,-0.3687
4.0210,-0.3387
4.0207,-0.3086
4.0205,-0.3317
4.0202,-0.3548
4.0199,-0.3779
4.0196,-0.4010
4.0194,-0.4407
4.0191,-0.4804
4.0188,-0.5201
4.0185,-0.5598
4.0183,-0.6165
4.0180,-0.6733
4.0177,-0.6390
4.0174,-0.6047
4.0172,-0.6027
4.0169,-0.6006
4.0166,-0.5986
4.0163,-0.5965
4.0161,-0.6135
4.0158,-0.6304
4.0155,-0.6473
4.0152,-0.6642
4.0150,-0.5835
4.0147,-0.5027
4.0144,-0.5642
4.0141,-0.5346
4.0139,-0.5468
4.0136,-0.5590
4.0133,-0.5655
4.0130,-0.5720
4.0128,-0.5511
4.0125,-0.5302
4.0122,-0.5093
4.0119,-0.4884
4.0117,-0.5016
4.0114,-0.5149
4.0111,-0.5281
4.0108,-0.5414
4.0106,-0.5475
4.0103,-0.5537
4.0100,-0.5598
4.0097,-0.5659
4.0095,-0.5455
4.0092,-0.5251
4.0089,-0.5047
4.0086,-0.4842
4.0084,-0.5260
4.0081,-0.5677
4.0078,-0.6606
4.0075,-0.6625
4.0073,-0.7250
4.0070,-0.7876
4.0067,-0.7534
4.0064,-0.7192
4.0062,-0.7059
4.0059,-0.6926
4.0056,-0.6793
4.0053,-0.6660
4.0051,-0.6925
4.0048,-0.7191
4.0045,-0.6545
4.0042,-0.5900
4.0040,-0.5857
4.0037,-0.5814
4.0034,-0.6625
4.0031,-0.7436
4.0029,-0.7355
4.0026,-0.6363
4.0023,-0.5941
4.0020,-0.7036
4.0018,-0.6927
4.0015,-0.6817
4.0012,-0.6803
4.0009,-0.6788
4.0007,-0.6432
4.0004,-0.6076
4.0001,-0.6631
3.9998,-0.7185
3.9996,-0.7134
3.9993,-0.7083
3.9990,-0.7032
3.9987,-0.6980
3.9985,-0.6796
3.9982,-0.6612
3.9979,-0.6485
3.9976,-0.6358
3.9974,-0.6288
3.9971,-0.7128
3.9968,-0.7456
3.9965,-0.7784
3.9963,-0.7050
3.9960,-0.6316
3.9957,-0.7042
3.9954,-0.7769
3.9952,-0.7988
3.9949,-0.7297
3.9946,-0.6606
3.9943,-0.6826
3.9941,-0.6496
3.9938,-0.6165
3.9935,-0.6802
3.9932,-0.7439
3.9930,-0.8029
3.9927,-0.8618
3.9924,-0.8240
3.9921,-0.7862
3.9919,-0.8224
3.9916,-0.7676
3.9913,-0.7639
3.9910,-0.7603
3.9908,-0.7726
3.9905,-0.7850
3.9902,-0.7917
3.9899,-0.7983
3.9897,-0.8069
3.9894,-0.7244
3.9891,-0.6362
3.9888,-0.6391
3.9886,-0.7724
3.9883,-0.8146
3.9880,-0.8227
3.9877,-0.8308
3.9875,-0.8351
3.9872,-0.8394
3.9869,-0.8437
3.9866,-0.8480
3.9864,-0.8763
3.9861,-0.9045
3.9858,-0.9840
3.9855,-0.9724
3.9853,-0.9096
3.9850,-0.8468
3.9847,-0.8181
3.9844,-0.8805
3.9842,-0.8945
3.9839,-0.9085
3.9836,-0.9283
3.9833,-0.9480
3.9831,-0.9791
3.9828,-1.0102
3.9825,-1.0925
3.9822,-1.0837
3.9820,-1.0435
3.9817,-1.0033
3.9814,-0.9062
3.9811,-0.9002
3.9809,-0.9074
3.9806,-0.9146
3.9803,-0.9276
3.9800,-0.9405
3.9798,-0.9449
3.9795,-0.9493
3.9792,-0.9537
3.9789,-0.9580
3.9787,-0.8979
3.9784,-0.8378
3.9781,-0.8593
3.9778,-0.8807
3.9776,-0.9280
3.9773,-0.8235
3.9770,-0.8385
3.9767,-0.9445
3.9765,-1.0202
3.9762,-1.0049
3.9759,-0.9554
3.9756,-0.9059
3.9754,-0.8910
3.9751,-0.8761
3.9748,-0.8612
3.9745,-0.8464
3.9743,-0.8694
3.9740,-0.8925
3.9737,-0.9155
3.9734,-0.9386
3.9732,-0.9835
3.9729,-1.0284
3.9726,-1.0335
3.9723,-0.9475
3.9721,-0.9450
3.9718,-0.9425
3.9715,-0.8830
3.9712,-0.9146
3.9710,-0.9339
3.9707,-0.9532
3.9704,-0.8872
3.9701,-0.8211
3.9699,-0.8461
3.9696,-0.8711
3.9693,-0.8961
3.9690,-0.9211
3.9688,-0.8509
3.9685,-0.7808
3.9682,-0.8017
3.9679,-0.8226
3.9677,-0.8246
3.9674,-0.8266
3.9671,-0.8285
3.9668,-0.8305
3.9666,-0.7966
3.9663,-0.7628
3.9660,-0.8200
3.9657,-0.8772
3.9655,-0.9230
3.9652,-0.9688
3.9649,-0.9236
3.9646,-0.8784
3.9644,-0.8879
3.9641,-0.8975
3.9638,-0.9070
3.9635,-0.9165
3.9633,-0.9147
3.9630,-0.9129
3.9627,-0.9110
3.9624,-0.9092
3.9622,-0.9510
3.9619,-0.9928
3.9616,-0.9435
3.9613,-0.8943
3.9611,-0.9019
3.9608,-0.9095
3.9605,-0.9172
3.9602,-0.9248
3.9600,-0.8623
3.9597,-0.7998
3.9594,-0.8283
3.9591,-0.8568
3.9589,-0.9119
3.9586,-0.9669
3.9583,-0.9366
3.9580,-0.9063
3.9578,-0.8514
3.9575,-0.8875
3.9572,-0.9293
3.9569,-0.8800
3.9567,-0.8213
3.9564,-0.8536
3.9561,-0.9200
3.9558,-0.8347
3.9556,-0.7679
3.9553,-0.7922
3.9550,-0.7614
3.9547,-0.7306
3.9545,-0.6695
3.9542,-0.6994
3.9539,-0.8204
3.9536,-0.8504
3.9534,-0.7966
3.9531,-0.7428
3.9528,-0.6834
3.9525,-0.6239
3.9523,-0.5113
3.9520,-0.3988
3.9517,-0.1496
3.9514,0.2513
3.9512,0.8134
3.9509,1.5271
3.9506,2.1271
3.9503,2.2717
3.9501,1.8530
3.9498,1.1003
3.9495,0.4273
3.9492,-0.0939
3.9490,-0.3856
3.9487,-0.5862
3.9484,-0.6768
3.9481,-0.7674
3.9479,-0.7821
3.9476,-0.7968
3.9473,-0.8172
3.9470,-0.8376
3.9468,-0.8060
3.9465,-0.8654
3.9462,-0.9249
3.9459,-0.8933
3.9457,-0.8864
3.9454,-0.8794
3.9451,-0.8668
3.9448,-0.8542
3.9446,-0.8980
3.9443,-0.9418
3.9440,-0.9002
3.9437,-0.8587
3.9435,-0.8171
3.9432,-0.8666
3.9429,-0.8649
3.9426,-0.8632
3.9424,-0.8804
3.9421,-0.8977
3.9418,-0.9149
3.9415,-0.9322
3.9413,-0.9494
3.9410,-0.9667
3.9407,-0.9840
3.9404,-1.0012
3.9402,-0.9955
3.9399,-0.9897
3.9396,-0.9840
3.9393,-0.9782
3.9391,-0.9402
3.9388,-0.9022
3.9385,-0.9553
3.9382,-1.0083
3.9380,-1.0083
3.9377,-1.0083
3.9374,-1.0083
3.9371,-1.0083
3.9369,-1.0026
3.9366,-0.9969
3.9363,-1.0937
3.9360,-1.0083
3.9358,-0.9773
3.9355,-0.9462
3.9352,-0.9037
3.9349,-0.8613
3.9347,-0.8777
3.9344,-0.8940
3.9341,-0.9104
3.9338,-0.9267
3.9336,-0.8933
3.9333,-0.8598
3.9330,-0.9781
3.9327,-1.0964
3.9325,-1.0364
3.9322,-0.9764
3.9319,-0.9163
3.9316,-0.8563
3.9313,-0.9433
3.9311,-1.0303
3.9308,-1.0262
3.9305,-1.0222
3.9302,-0.9954
3.9300,-0.9685
3.9297,-0.9417
3.9294,-0.9149
3.9291,-0.8722
3.9289,-0.8295
3.9286,-0.7754
3.9283,-0.9034
3.9280,-0.9441
3.9278,-0.9849
3.9275,-1.0370
3.9272,-1.0892
3.9269,-0.9663
3.9267,-0.8434
3.9264,-0.8723
3.9261,-0.9012
3.9258,-0.9396
3.9256,-0.9780
3.9253,-1.0164
3.9250,-1.0548
3.9247,-1.0236
3.9245,-0.9924
3.9242,-0.9612
3.9239,-0.9299
3.9236,-0.8741
3.9234,-0.8182
3.9231,-0.8534
3.9228,-0.8886
3.9225,-0.8649
3.9223,-0.8413
3.9220,-0.8177
3.9217,-0.7941
3.9214,-0.8425
3.9212,-0.8910
3.9209,-0.9281
3.9206,-0.9652
3.9203,-1.0813
3.9201,-1.0154
3.9198,-0.9608
3.9195,-0.9062
3.9192,-0.9105
3.9190,-0.9147
3.9187,-0.9189
3.9184,-0.9232
3.9181,-0.9274
3.9179,-0.9317
3.9176,-0.9359
3.9173,-0.9401
3.9170,-0.9728
3.9168,-1.0055
3.9165,-1.0382
3.9162,-1.0709
3.9159,-0.9721
3.9157,-0.8733
3.9154,-0.9263
3.9151,-0.9793
3.9148,-0.9583
3.9146,-0.9372
3.9143,-0.9162
3.9140,-0.8952
3.9137,-0.8868
3.9135,-0.8783
3.9132,-0.8699
3.9129,-0.8614
3.9126,-0.9042
3.9124,-0.9470
3.9121,-0.8987
3.9118,-0.8504
3.9115,-0.8550
3.9113,-0.8596
3.9110,-0.8642
3.9107,-0.8688
3.9104,-0.9246
3.9102,-0.9804
